ESP,,2022,2,0.8590418206462915
ESP,,2022,1,0.8343186231096671
ESP,,2021,12,0.8297548529501086
ESP,,2021,11,0.8597369284158273
ESP,,2021,10,0.8901440704612426
ESP,,2021,9,0.894227787010124
ESP,,2021,8,0.9268020300626337
ESP,,2021,7,0.8910301173741871
ESP,,2021,6,0.8142728097092143
ESP,,2021,5,0.7564777875171007
ESP,,2021,4,0.635941841331499
ESP,,2021,3,0.546731196923763
ESP,,2021,2,0.5960790587093109
ESP,,2021,1,0.6479903088269643
ESP,,2020,12,0.6607306363161989
ESP,,2020,11,0.7094229741434916
ESP,,2020,10,0.7963833447975083
ESP,,2020,9,0.8128620456371298
ESP,,2020,8,0.910151739884368
ESP,,2020,7,0.8829644190879132
ESP,,2020,6,0.74699032958358
ESP,,2020,3,0.85760456226789
ESP,,2020,2,0.8490259230844975
ESP,,2020,1,0.8394942812182296
ESP,,2019,12,0.8381928846067037
ESP,,2019,11,0.8292789737468761
ESP,,2019,10,0.8816359781977595
ESP,,2019,9,0.904298682876799
ESP,,2019,8,0.9501825078514632
ESP,,2019,7,0.9161010579590702
ESP,,2019,6,0.8901611455323538
ESP,,2019,5,0.8821932361884237
ESP,,2019,4,0.8774734161064847
ESP,,2019,3,0.8477035315423321
ESP,,2019,2,0.8305608242178258
ESP,,2019,1,0.8435831927281536
ESP,"Andalusia, Spain",2022,2,0.8432566451115021
ESP,"Andalusia, Spain",2022,1,0.8103748491096132
ESP,"Andalusia, Spain",2021,12,0.7921154320480145
ESP,"Andalusia, Spain",2021,11,0.8532479397696022
ESP,"Andalusia, Spain",2021,10,0.87791387132433
ESP,"Andalusia, Spain",2021,9,0.8577937305262883
ESP,"Andalusia, Spain",2021,8,0.8437885004670027
ESP,"Andalusia, Spain",2021,7,0.7858078626027852
ESP,"Andalusia, Spain",2021,6,0.7091191398965411
ESP,"Andalusia, Spain",2021,5,0.6461158341800745
ESP,"Andalusia, Spain",2021,4,0.4320515514463823
ESP,"Andalusia, Spain",2021,3,0.3225107646225027
ESP,"Andalusia, Spain",2021,2,0.3057014664040271
ESP,"Andalusia, Spain",2021,1,0.40206309947517643
ESP,"Andalusia, Spain",2020,12,0.3558018086867915
ESP,"Andalusia, Spain",2020,11,0.4874466552125478
ESP,"Andalusia, Spain",2020,10,0.702741536869935
ESP,"Andalusia, Spain",2020,9,0.7615575823099455
ESP,"Andalusia, Spain",2020,8,0.858762796902642
ESP,"Andalusia, Spain",2020,7,0.7972150217763989
ESP,"Andalusia, Spain",2020,6,0.37449118046132973
ESP,"Andalusia, Spain",2020,3,0.8279212865847567
ESP,"Andalusia, Spain",2020,2,0.7996429708683528
ESP,"Andalusia, Spain",2020,1,0.7077426458758611
ESP,"Andalusia, Spain",2019,12,0.7249582729148505
ESP,"Andalusia, Spain",2019,11,0.7707720522561361
ESP,"Andalusia, Spain",2019,10,0.888525830903342
ESP,"Andalusia, Spain",2019,9,0.8787565140659426
ESP,"Andalusia, Spain",2019,8,0.9315403990457777
ESP,"Andalusia, Spain",2019,7,0.9063477936321094
ESP,"Andalusia, Spain",2019,6,0.8752195679729786
ESP,"Andalusia, Spain",2019,5,0.8521631259767958
ESP,"Andalusia, Spain",2019,4,0.8729834300796127
ESP,"Andalusia, Spain",2019,3,0.823500310878351
ESP,"Andalusia, Spain",2019,2,0.7310833043726308
ESP,"Andalusia, Spain",2019,1,0.7734110157824597
ESP,"Aragon, Spain",2022,2,0.7156002751977985
ESP,"Aragon, Spain",2022,1,0.547861795525347
ESP,"Aragon, Spain",2019,3,0.48610332398878653
ESP,"Asturias, Spain",2021,9,0.8396663577386468
ESP,"Asturias, Spain",2021,8,0.6283201563471618
ESP,"Asturias, Spain",2021,7,0.5743909348441927
ESP,"Asturias, Spain",2020,8,0.6568099053168245
ESP,"Asturias, Spain",2019,9,0.8360914105594957
ESP,"Asturias, Spain",2019,8,0.8263010191521836
ESP,"Asturias, Spain",2019,7,0.6012986447030113
ESP,"Baleares, Spain",2022,2,0.8020195611234484
ESP,"Baleares, Spain",2022,1,0.7619267672775474
ESP,"Baleares, Spain",2021,12,0.7362052835568227
ESP,"Baleares, Spain",2021,11,0.8515475748945074
ESP,"Baleares, Spain",2021,10,0.9565662297923608
ESP,"Baleares, Spain",2021,9,0.9727929415406842
ESP,"Baleares, Spain",2021,8,0.9829202126310985
ESP,"Baleares, Spain",2021,7,0.9766080671272545
ESP,"Baleares, Spain",2021,6,0.9391348297173195
ESP,"Baleares, Spain",2021,5,0.912196713890563
ESP,"Baleares, Spain",2021,4,0.8468295670674704
ESP,"Baleares, Spain",2021,3,0.6519620572196679
ESP,"Baleares, Spain",2021,2,0.5100979192166463
ESP,"Baleares, Spain",2021,1,0.6529865908167412
ESP,"Baleares, Spain",2020,12,0.5822230504052921
ESP,"Baleares, Spain",2020,11,0.6924934491085649
